id,source,job_title,company,location,country_code,country_name,salary_min,salary_max,currency,skills,skills_count,dataset_origin,collected_at
glassdoor_europe_396,glassdoor_europe,Principal Engineer,BlaBlaCar,"City, Germany",DE,Germany,96199,115438,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.140512
glassdoor_europe_397,glassdoor_europe,Data Scientist,Booking.com,"Capital, Denmark",DK,Denmark,105106,126127,EUR,SQL;R;TensorFlow,3,european_market_data,2025-07-02T11:14:24.140512
glassdoor_europe_398,glassdoor_europe,Staff Engineer,Nokia,"Capital, Sweden",SE,Sweden,61353,73623,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.140512
glassdoor_europe_399,glassdoor_europe,Staff Engineer,Klarna,"City, Italy",IT,Italy,56923,68307,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.140512
glassdoor_europe_400,glassdoor_europe,Software Engineer,Amadeus,"City, Norway",NO,Norway,92890,111468,EUR,Python;Java;Docker,3,european_market_data,2025-07-02T11:14:24.140512
glassdoor_europe_401,glassdoor_europe,Technical Lead,N26,"City, Denmark",DK,Denmark,48702,58442,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.140512
glassdoor_europe_402,glassdoor_europe,Software Architect,Revolut,"Capital, France",FR,France,46191,55429,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.140512
glassdoor_europe_403,glassdoor_europe,Software Engineer,Adyen,"Capital, United Kingdom",GB,United Kingdom,69640,83568,EUR,Java;Python;JavaScript,3,european_market_data,2025-07-02T11:14:24.140512
glassdoor_europe_404,glassdoor_europe,Technical Lead,Nokia,"City, Denmark",DK,Denmark,144732,173678,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.140512
glassdoor_europe_405,glassdoor_europe,Machine Learning Engineer,Revolut,"City, Spain",ES,Spain,37764,45316,EUR,PyTorch;MLflow;TensorFlow,3,european_market_data,2025-07-02T11:14:24.140512
glassdoor_europe_406,glassdoor_europe,Technical Lead,Wise,"City, Italy",IT,Italy,83142,99770,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.140512
glassdoor_europe_407,glassdoor_europe,DevOps Engineer,Ericsson,"Capital, Sweden",SE,Sweden,114338,137205,EUR,Kubernetes;Jenkins;Docker,3,european_market_data,2025-07-02T11:14:24.140512
glassdoor_europe_408,glassdoor_europe,Software Engineer,Skype,"City, Sweden",SE,Sweden,81482,97778,EUR,JavaScript;Python;React,3,european_market_data,2025-07-02T11:14:24.140512
glassdoor_europe_409,glassdoor_europe,Frontend Developer,Philips,"City, Spain",ES,Spain,37853,45423,EUR,HTML;JavaScript;CSS,3,european_market_data,2025-07-02T11:14:24.140512
glassdoor_europe_410,glassdoor_europe,Software Architect,Adyen,"City, Italy",IT,Italy,71769,86122,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.140512
glassdoor_europe_411,glassdoor_europe,Data Engineer,N26,"City, Switzerland",CH,Switzerland,87332,104798,EUR,Kafka;Spark;SQL,3,european_market_data,2025-07-02T11:14:24.140512
glassdoor_europe_412,glassdoor_europe,DevOps Engineer,ARM,"City, Sweden",SE,Sweden,104202,125042,EUR,Linux;Jenkins;Kubernetes,3,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_413,glassdoor_europe,Staff Engineer,N26,"City, Spain",ES,Spain,37919,45502,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_414,glassdoor_europe,Full Stack Developer,N26,"Capital, France",FR,France,85662,102794,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_415,glassdoor_europe,Full Stack Developer,King Digital Entertainment,"City, Italy",IT,Italy,106368,127641,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_416,glassdoor_europe,Frontend Developer,DeepMind,"City, Switzerland",CH,Switzerland,128290,153948,EUR,CSS;HTML;JavaScript,3,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_417,glassdoor_europe,Technical Lead,King Digital Entertainment,"Capital, France",FR,France,88199,105838,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_418,glassdoor_europe,Frontend Developer,OVH,"City, Denmark",DK,Denmark,170419,204502,EUR,Vue.js;JavaScript;CSS,3,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_419,glassdoor_europe,Data Scientist,BlaBlaCar,"Capital, Austria",AT,Austria,44254,53104,EUR,SQL;Python;Machine Learning,3,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_420,glassdoor_europe,Backend Developer,Spotify,"Capital, Germany",DE,Germany,57567,69080,EUR,Java;PostgreSQL;Python,3,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_421,glassdoor_europe,Data Engineer,N26,"Capital, Austria",AT,Austria,80635,96762,EUR,SQL;Python;Spark,3,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_422,glassdoor_europe,Technical Lead,ASML,"Capital, Belgium",BE,Belgium,72957,87548,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_423,glassdoor_europe,Software Architect,ARM,"City, Germany",DE,Germany,89590,107508,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_424,glassdoor_europe,Software Architect,Dassault Systemes,"City, Netherlands",NL,Netherlands,82716,99259,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_425,glassdoor_europe,Staff Engineer,BlaBlaCar,"City, Belgium",BE,Belgium,71894,86272,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_426,glassdoor_europe,DevOps Engineer,Siemens,"Capital, Denmark",DK,Denmark,89092,106910,EUR,AWS;Linux;Kubernetes,3,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_427,glassdoor_europe,Technical Lead,Amadeus,"City, Italy",IT,Italy,51884,62260,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_428,glassdoor_europe,Principal Engineer,ASML,"Capital, United Kingdom",GB,United Kingdom,115765,138918,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_429,glassdoor_europe,DevOps Engineer,Revolut,"City, Germany",DE,Germany,163105,195726,EUR,Docker;Jenkins;Linux,3,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_430,glassdoor_europe,Principal Engineer,Siemens,"City, Switzerland",CH,Switzerland,94618,113541,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_431,glassdoor_europe,Product Manager,Adyen,"Capital, Sweden",SE,Sweden,58651,70381,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_432,glassdoor_europe,Product Manager,Dassault Systemes,"Capital, Netherlands",NL,Netherlands,64856,77827,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_433,glassdoor_europe,Software Engineer,Supercell,"Capital, Germany",DE,Germany,59543,71451,EUR,Java;JavaScript;Python,3,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_434,glassdoor_europe,Software Architect,SAP,"Capital, Norway",NO,Norway,53695,64434,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_435,glassdoor_europe,Frontend Developer,Adyen,"City, Italy",IT,Italy,96342,115610,EUR,CSS;React;Vue.js,3,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_436,glassdoor_europe,Product Manager,Criteo,"City, Norway",NO,Norway,86155,103386,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_437,glassdoor_europe,Product Manager,Siemens,"Capital, Spain",ES,Spain,52469,62962,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_438,glassdoor_europe,Principal Engineer,Spotify,"Capital, Netherlands",NL,Netherlands,128806,154567,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_439,glassdoor_europe,Principal Engineer,Siemens,"City, Switzerland",CH,Switzerland,213667,256400,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_440,glassdoor_europe,Product Manager,Adyen,"Capital, Netherlands",NL,Netherlands,128551,154261,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_441,glassdoor_europe,Staff Engineer,Skype,"City, France",FR,France,69673,83607,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_442,glassdoor_europe,Frontend Developer,King Digital Entertainment,"City, France",FR,France,100720,120864,EUR,JavaScript;React;CSS,3,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_443,glassdoor_europe,Product Manager,Nokia,"City, Denmark",DK,Denmark,146196,175435,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_444,glassdoor_europe,Technical Lead,Siemens,"City, Austria",AT,Austria,69672,83606,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_445,glassdoor_europe,Staff Engineer,Adyen,"Capital, United Kingdom",GB,United Kingdom,83502,100202,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_446,glassdoor_europe,Backend Developer,Philips,"Capital, Belgium",BE,Belgium,82464,98956,EUR,Java;Python;PostgreSQL,3,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_447,glassdoor_europe,Technical Lead,Zalando,"City, Norway",NO,Norway,88350,106020,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_448,glassdoor_europe,Frontend Developer,Revolut,"Capital, Sweden",SE,Sweden,62997,75596,EUR,Vue.js;HTML;React,3,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_449,glassdoor_europe,Technical Lead,Criteo,"City, Italy",IT,Italy,79788,95745,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_450,glassdoor_europe,Principal Engineer,N26,"City, Denmark",DK,Denmark,114549,137458,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_451,glassdoor_europe,Data Analyst,Criteo,"City, Spain",ES,Spain,87210,104652,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_452,glassdoor_europe,Machine Learning Engineer,Klarna,"City, United Kingdom",GB,United Kingdom,56061,67273,EUR,TensorFlow;MLflow;PyTorch,3,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_453,glassdoor_europe,Software Engineer,BlaBlaCar,"City, Italy",IT,Italy,75615,90738,EUR,Java;Python;React,3,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_454,glassdoor_europe,Software Engineer,Ericsson,"City, Italy",IT,Italy,89833,107799,EUR,Docker;Python;JavaScript,3,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_455,glassdoor_europe,Principal Engineer,Booking.com,"Capital, Belgium",BE,Belgium,122515,147018,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_456,glassdoor_europe,Data Engineer,Supercell,"Capital, France",FR,France,54061,64873,EUR,Spark;Python;Kafka,3,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_457,glassdoor_europe,Site Reliability Engineer,Booking.com,"Capital, Norway",NO,Norway,71462,85754,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_458,glassdoor_europe,Full Stack Developer,Ericsson,"City, Italy",IT,Italy,37819,45382,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_459,glassdoor_europe,Product Manager,Criteo,"Capital, France",FR,France,68775,82530,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_460,glassdoor_europe,Product Manager,Klarna,"Capital, Italy",IT,Italy,77491,92989,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_461,glassdoor_europe,Full Stack Developer,Ericsson,"City, Germany",DE,Germany,90924,109108,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_462,glassdoor_europe,DevOps Engineer,Skype,"Capital, United Kingdom",GB,United Kingdom,72621,87145,EUR,Jenkins;Linux;AWS,3,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_463,glassdoor_europe,Data Analyst,SAP,"City, Germany",DE,Germany,76922,92306,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_464,glassdoor_europe,Site Reliability Engineer,Dassault Systemes,"City, United Kingdom",GB,United Kingdom,98603,118323,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_465,glassdoor_europe,Backend Developer,Zalando,"City, Italy",IT,Italy,48432,58118,EUR,Java;PostgreSQL;Python,3,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_466,glassdoor_europe,Backend Developer,King Digital Entertainment,"Capital, Netherlands",NL,Netherlands,77805,93366,EUR,Python;Node.js;Redis,3,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_467,glassdoor_europe,Full Stack Developer,Wise,"City, Austria",AT,Austria,88834,106600,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_468,glassdoor_europe,Software Architect,Skype,"Capital, Sweden",SE,Sweden,63474,76168,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_469,glassdoor_europe,Full Stack Developer,Dassault Systemes,"Capital, Austria",AT,Austria,60912,73094,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_470,glassdoor_europe,Staff Engineer,Adyen,"City, Sweden",SE,Sweden,80149,96178,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_471,glassdoor_europe,Technical Lead,Amadeus,"Capital, Norway",NO,Norway,105210,126252,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_472,glassdoor_europe,DevOps Engineer,Philips,"Capital, France",FR,France,98072,117686,EUR,AWS;Docker;Kubernetes,3,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_473,glassdoor_europe,Site Reliability Engineer,Adyen,"City, United Kingdom",GB,United Kingdom,79591,95509,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_474,glassdoor_europe,Data Engineer,ASML,"City, Spain",ES,Spain,49918,59901,EUR,Python;Airflow;Spark,3,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_475,glassdoor_europe,Staff Engineer,Supercell,"City, Austria",AT,Austria,60156,72187,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_476,glassdoor_europe,Software Architect,King Digital Entertainment,"City, Sweden",SE,Sweden,93190,111828,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_477,glassdoor_europe,Full Stack Developer,Wise,"Capital, Germany",DE,Germany,77328,92793,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_478,glassdoor_europe,Software Architect,Nokia,"Capital, Netherlands",NL,Netherlands,109071,130885,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_479,glassdoor_europe,Staff Engineer,Wise,"City, Norway",NO,Norway,107278,128733,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_480,glassdoor_europe,Data Analyst,Ericsson,"City, Netherlands",NL,Netherlands,50244,60292,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_481,glassdoor_europe,Site Reliability Engineer,BlaBlaCar,"Capital, Germany",DE,Germany,81724,98068,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_482,glassdoor_europe,Data Analyst,OVH,"City, Germany",DE,Germany,92516,111019,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_483,glassdoor_europe,Frontend Developer,Revolut,"Capital, France",FR,France,88890,106668,EUR,CSS;JavaScript;React,3,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_484,glassdoor_europe,Software Engineer,King Digital Entertainment,"City, Denmark",DK,Denmark,55053,66063,EUR,Docker;JavaScript;Python,3,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_485,glassdoor_europe,Staff Engineer,N26,"City, Netherlands",NL,Netherlands,138162,165794,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_486,glassdoor_europe,Software Architect,BlaBlaCar,"City, Netherlands",NL,Netherlands,104083,124899,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_487,glassdoor_europe,Product Manager,Philips,"City, Switzerland",CH,Switzerland,97709,117250,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_488,glassdoor_europe,Product Manager,Siemens,"City, France",FR,France,52320,62784,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_489,glassdoor_europe,DevOps Engineer,Revolut,"City, Belgium",BE,Belgium,68132,81758,EUR,Linux;Jenkins;Kubernetes,3,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_490,glassdoor_europe,Frontend Developer,ASML,"City, Switzerland",CH,Switzerland,146964,176356,EUR,React;CSS;Vue.js,3,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_491,glassdoor_europe,Backend Developer,ASML,"Capital, Belgium",BE,Belgium,132805,159366,EUR,Redis;Node.js;Java,3,european_market_data,2025-07-02T11:14:24.141512
glassdoor_europe_492,glassdoor_europe,Staff Engineer,Skype,"City, United Kingdom",GB,United Kingdom,68622,82346,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.141512
